code	name	family	nrules	rules	verify	crubadan	compromised	compromised_other	rules_2	verify_2	crubadan_2	opensubtitles	ldc
kpx	Mountain Koiali	Trans-New Guinea,Main Section,Eastern,Central and Southeastern,Koiarian,Koiaric	1	Data/kpx_MountainKoiali/kpx.rules	Data/kpx_MountainKoiali/kpx.verify.csv	External/Crubadan2018/kpx.txt.bz2
krc	Karachay-Balkar	Turkic,Western,Ponto-Caspian	1	Data/krc_KarachayBalkar/krc.rules	Data/krc_KarachayBalkar/krc.verify.csv	External/Crubadan2018/krc.txt.bz2
ksr	Borong	Trans-New Guinea,Main Section,Central and Western,Huon-Finisterre,Huon,Eastern	1	Data/ksr_Borong/ksr.rules	Data/ksr_Borong/ksr.verify.csv	External/Crubadan2018/ksr.txt.bz2
kup	Kunimaipa	Trans-New Guinea,Main Section,Eastern,Central and Southeastern,Goilalan,Kunimaipa	1	Data/kup_Kunimaipa/kup.rules	Data/kup_Kunimaipa/kup.verify.csv	External/Crubadan2018/kup.txt.bz2
kv	Komi	Uralic,Finno-Ugric,Finno-Permic,Permic	1	Data/kv_Komi/kv.rules	Data/kv_Komi/kv.verify.csv	External/Crubadan2018/kv.txt.bz2
ky	Kirghiz	Turkic,Kipchak,Kyrgyz-Kipchak	1	Data/ky_Kirghiz/ky.rules	Data/ky_Kirghiz/ky.verify.csv	External/Crubadan2018/ky.txt.bz2
lem	Namaande	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Mbam,West Mbam,Nomaande	1	Data/lem_Nomaande/lem.rules	Data/lem_Nomaande/lem.verify.csv	External/Crubadan2018/lem.txt.bz2
mam	Mam	Mayan,Quichean-Mamean,Greater Mamean,Mamean	1	Data/mam_Mam/mam.rules	Data/mam_Mam/mam.verify.csv	External/Crubadan2018/mam.txt.bz2
mcq	Ese	Trans-New Guinea,Main Section,Eastern,Central and Southeastern,Koiarian,Baraic	1	Data/mcq_Ese/mcq.rules	Data/mcq_Ese/mcq.verify.csv	External/Crubadan2018/mcq.txt.bz2
mg	Malagasy	Austronesian,Malayo-Polynesian,Western Malayo-Polynesian,Borneo,Barito,East,Malagasy	1	Data/mg_Malagasy/mg.rules	Data/mg_Malagasy/mg.verify.csv	External/Crubadan2018/mg.txt.bz2
mhl	Mauwake	Trans-New Guinea,Madang-Adelbert Range,Adelbert Range,Pihom-Isumrud,Pihom,Kumilan	1	Data/mhl_Mauwake/mhl.rules	Data/mhl_Mauwake/mhl.verify.csv	External/Crubadan2018/mhl.txt.bz2
mk	Macedonian	Indo-European,Slavic,South,Eastern	2	Data/mk_Macedonian/mk.rules	Data/mk_Macedonian/mk.verify.csv	External/Crubadan2018/mk.txt.bz2			Data/mk_Macedonian/mk-Latn.rules	Data/mk_Macedonian/mk-Latn.verify.csv	External/Crubadan2018/mk-Latn.txt.bz2
mqj	Mamasa	Austronesian,Malayo-Polynesian,Western Malayo-Polynesian,Sulawesi,South Sulawesi,Northern,Toraja-Sa'dan	1	Data/mqj_Mamasa/mqj.rules	Data/mqj_Mamasa/mqj.verify.csv	External/Crubadan2018/mqj.txt.bz2
mto	Totontepec Mixe	Mixe-Zoque,Mixe,Western Mixe	1	Data/mto_TotontepecMixe/mto.rules	Data/mto_TotontepecMixe/mto.verify.csv	External/Crubadan2018/mto.txt.bz2
mva	Manam	Austronesian,Malayo-Polynesian,Central-Eastern,Eastern Malayo-Polynesian,Oceanic,Western Oceanic,North New Guinea,Schouten,Kairiru-Manam,Manam	1	Data/mva_Manam/mva.rules	Data/mva_Manam/mva.verify.csv	External/Crubadan2018/mva.txt.bz2
